url,label,title,comments,created_time,updated_time,closed_time
https://github.com/OpenMined/PySyft/issues/3014,[],ConnectionRefusedError: [Errno 111] Connection refused,4,2020-02-05 11:42:07,2020-02-18 11:48:46,2020-02-18 11:48:46
https://github.com/OpenMined/PySyft/issues/3002,[],Error when try to send data using dataloader,5,2020-02-03 15:00:32,2020-02-04 19:53:38,2020-02-04 19:53:38
https://github.com/OpenMined/PySyft/issues/3001,"['bug ', 'status: stale :bread:']",Issue with Encrypted Aggregation,4,2020-02-03 13:26:06,2020-05-22 00:05:31,2020-05-22 00:05:31
https://github.com/OpenMined/PySyft/issues/2987,[],Send Plans to crypten parties,4,2020-01-31 17:17:30,2020-05-21 13:31:53,2020-05-21 13:31:52
https://github.com/OpenMined/PySyft/issues/2973,[],module 'torch._C' has no attribute 'Function' - error when importing syft,4,2020-01-29 23:58:15,2020-01-30 19:42:32,2020-01-30 19:42:32
https://github.com/OpenMined/PySyft/issues/2969,[],ModuleNotFoundError: No module named 'requests',3,2020-01-28 06:21:54,2020-01-29 17:42:04,2020-01-29 17:42:04
https://github.com/OpenMined/PySyft/issues/2966,[],Illegal instruction error once trying to import syft,7,2020-01-27 13:09:35,2020-02-01 12:40:56,2020-02-01 12:40:55
https://github.com/OpenMined/PySyft/issues/2937,"['bug ', 'testing ', 'status: stale :bread:']",Flaky test in test_precision.py,4,2020-01-20 18:49:19,2020-05-22 00:06:05,2020-05-22 00:06:05
https://github.com/OpenMined/PySyft/issues/2931,[],Conda install on Manjaro error on import. ModuleNotFoundError: No module named 'pysyft_proto',8,2020-01-20 01:45:26,2020-01-23 20:07:34,2020-01-23 16:13:23
https://github.com/OpenMined/PySyft/issues/2927,['bug '],Small rounding errors in handcrafted Conv2d and Pool2d Layers,8,2020-01-18 16:00:31,2020-01-27 22:00:06,2020-01-27 22:00:05
https://github.com/OpenMined/PySyft/issues/2921,[],ModuleNotFoundError: No module named 'syft_proto',7,2020-01-18 00:02:07,2020-04-05 13:34:36,2020-01-18 21:55:57
https://github.com/OpenMined/PySyft/issues/2861,[],"RuntimeError: invalid argument 8: lda should be at least max(1, 0), but have 0 at /pytorch/aten/src/TH/generic/THBlas.cpp:363",4,2019-12-26 09:37:02,2020-11-18 18:39:12,2020-01-02 09:23:42
https://github.com/OpenMined/PySyft/issues/2859,[],module 'syft' has no attribute 'KerasHook' ,10,2019-12-26 07:52:12,2020-04-14 18:07:17,2020-04-14 18:07:17
https://github.com/OpenMined/PySyft/issues/2858,[],Bind Address Fail when starting a local socketServerWorker,4,2019-12-26 07:15:26,2020-01-27 09:51:55,2019-12-30 09:05:24
https://github.com/OpenMined/PySyft/issues/2829,[],Error in dependency_check.py,3,2019-12-17 00:46:43,2020-01-19 17:34:09,2020-01-19 17:34:09
https://github.com/OpenMined/PySyft/issues/2800,[],Cannot convert a pytorch nn model to pysyft LargePrecision model,2,2019-12-09 17:09:38,2020-02-08 09:54:40,2020-02-08 09:54:40
https://github.com/OpenMined/PySyft/issues/2796,[],No module named 'syft.frameworks.torch.fl',6,2019-12-08 15:55:27,2020-02-19 15:56:32,2019-12-09 07:37:11
https://github.com/OpenMined/PySyft/issues/2795,[],torrch.jit. script RuntimeError: undefined value _Reduction:,1,2019-12-08 02:45:23,2019-12-13 06:22:42,2019-12-13 06:22:42
https://github.com/OpenMined/PySyft/issues/2789,[],Broken backprop from given gradient,2,2019-12-06 16:36:05,2019-12-12 10:34:07,2019-12-11 17:38:11
https://github.com/OpenMined/PySyft/issues/2784,[],fix_prec() doesn't work for crt or large,2,2019-12-05 03:18:28,2020-04-21 05:33:57,2020-04-21 05:33:57
https://github.com/OpenMined/PySyft/issues/2767,[],not able to install pysyft for pytorch version 1.3,6,2019-12-03 11:12:18,2020-08-08 14:12:30,2020-01-28 19:25:49
https://github.com/OpenMined/PySyft/issues/2748,[],error: invalid command 'udacity',4,2019-11-20 03:30:09,2019-11-22 03:17:53,2019-11-22 03:17:53
https://github.com/OpenMined/PySyft/issues/2730,[],PyTorch 1.3 installation: No matching distribution found,9,2019-11-12 07:58:54,2020-03-27 11:10:23,2020-03-27 11:10:23
https://github.com/OpenMined/PySyft/issues/2729,"['bug ', 'priority: 2 - high :cold_sweat:']",Output pointer to pointer of an operation is duplicated twice,2,2019-11-11 16:04:14,2019-12-30 12:36:56,2019-12-30 12:36:56
https://github.com/OpenMined/PySyft/issues/2725,"['bug ', 'status: stale :bread:']",Parameter update error using set_() in Encrypted Gradient Aggregation,3,2019-11-08 18:30:09,2020-05-24 00:08:23,2020-05-24 00:08:23
https://github.com/OpenMined/PySyft/issues/2715,"['bug ', 'status: stale :bread:']",WebsocketClientWorker:  TimeoutError:Connection timed out,5,2019-11-04 12:20:20,2020-05-24 00:08:31,2020-05-24 00:08:31
https://github.com/OpenMined/PySyft/issues/2682,[],Plans Notebook is Broken,1,2019-10-19 17:36:05,2019-10-21 11:29:25,2019-10-21 11:29:25
https://github.com/OpenMined/PySyft/issues/2680,[],Encrypted Linear Regression Test Failure,3,2019-10-19 14:54:12,2019-10-22 17:10:40,2019-10-22 17:10:40
https://github.com/OpenMined/PySyft/issues/2669,[],Send tensor to worker bug,2,2019-10-17 07:20:37,2019-11-13 00:37:36,2019-11-13 00:37:36
https://github.com/OpenMined/PySyft/issues/2664,['bug '],"Failed to run ""python setup.py test"" with test/keras/test_sequential.py",7,2019-10-14 06:12:19,2019-11-15 08:51:19,2019-11-15 08:51:18
https://github.com/OpenMined/PySyft/issues/2631,['bug '],MPC not working with more than or equal to 3 workers,1,2019-09-27 10:45:27,2020-05-08 01:26:04,2020-05-08 01:26:04
https://github.com/OpenMined/PySyft/issues/2623,[],Microsoft Visual Studio 14.0 required error pops up while installing PySyft and VS 14.0 is already installed in system,1,2019-09-23 05:19:46,2020-01-27 04:28:35,2020-01-27 04:28:35
https://github.com/OpenMined/PySyft/issues/2618,[],Why does Input to Model requires gradient when using Secure MPC.,2,2019-09-17 11:31:44,2019-09-27 10:11:57,2019-09-27 10:10:55
https://github.com/OpenMined/PySyft/issues/2615,[],method2plan is not supported anymore error in Introduction to plan part 08,1,2019-09-13 14:45:07,2019-09-22 13:27:45,2019-09-22 13:27:45
https://github.com/OpenMined/PySyft/issues/2609,"['bug ', 'status: stale :bread:']",Grid search test breaks if we wrap the search results.,2,2019-09-10 22:38:47,2020-05-24 00:08:53,2020-05-24 00:08:53
https://github.com/OpenMined/PySyft/issues/2607,[],TypeError: object of type 'NoneType' has no len(),23,2019-09-10 14:37:18,2019-09-11 15:30:21,2019-09-11 14:53:48
https://github.com/OpenMined/PySyft/issues/2603,[],Bug with sending AST made by inplace fix_prec_ and share_,1,2019-09-09 16:52:20,2019-12-09 03:24:01,2019-12-09 03:24:01
https://github.com/OpenMined/PySyft/issues/2601,[],Copy Plan attributes instead of passing references,1,2019-09-08 10:01:31,2019-11-13 00:01:55,2019-11-13 00:01:55
https://github.com/OpenMined/PySyft/issues/2587,[],MNIST example using PySyft,3,2019-09-04 14:46:27,2019-11-18 10:14:40,2019-11-18 10:14:40
https://github.com/OpenMined/PySyft/issues/2576,[],syft.frameworks.torch.tensors.interpreters.native.Tensor.shape BUG,2,2019-08-29 10:17:15,2019-09-07 17:53:54,2019-09-07 17:53:54
https://github.com/OpenMined/PySyft/issues/2574,[],"Could not find a version that satisfies the requirement torch>=1.0.1 (from syft) (from versions: 0.1.2, 0.1.2.p",3,2019-08-29 08:31:29,2019-11-15 09:50:16,2019-11-15 09:08:42
https://github.com/OpenMined/PySyft/issues/2562,"['bug ', 'help wanted :wave:', 'status: stale :bread:']",resnet50 not supported when torch 1.0.1 / 1.1 is hooked,6,2019-08-27 12:58:25,2020-05-24 00:09:15,2020-05-24 00:09:15
https://github.com/OpenMined/PySyft/issues/2559,['bug '],relu and relu_deriv require serializable workers,1,2019-08-26 14:35:20,2019-08-29 07:58:54,2019-08-29 07:58:54
https://github.com/OpenMined/PySyft/issues/2556,['bug '],Argmax on encrypted  data fails,4,2019-08-26 07:41:36,2019-09-03 17:07:02,2019-09-03 15:24:56
https://github.com/OpenMined/PySyft/issues/2554,"['bug ', 'status: stale :bread:', 'status: investigating :mag:']",.federate() does not work with torchvision's ImageFolder dataset,6,2019-08-26 00:05:38,2020-07-06 00:08:36,2020-07-06 00:08:36
https://github.com/OpenMined/PySyft/issues/2546,[],Call fix_precision() on a remote model,1,2019-08-22 17:53:29,2019-09-10 08:18:53,2019-09-10 08:18:53
https://github.com/OpenMined/PySyft/issues/2527,"['bug ', 'good first issue :mortar_board:']",Calling .size() on a PointerTensor always returns a size of 0,2,2019-08-18 17:32:02,2019-08-23 14:59:25,2019-08-23 14:59:25
https://github.com/OpenMined/PySyft/issues/2503,['bug '],URGENT: bug in encrypted autograd,5,2019-08-14 12:55:13,2019-09-10 16:03:00,2019-09-10 16:03:00
https://github.com/OpenMined/PySyft/issues/2498,['bug '],Error in Federated Learning when Batch Normalization layer is used,17,2019-08-13 08:52:28,2020-03-31 09:12:51,2020-03-25 14:08:01
https://github.com/OpenMined/PySyft/issues/2494,[],"spdz_mul() - TypeError: can only concatenate list (not ""dict_values"") to list",4,2019-08-11 17:48:21,2019-12-30 10:16:39,2019-12-09 03:28:28
https://github.com/OpenMined/PySyft/issues/2490,[],fix_precision() on sent model raises AttributeError exception,1,2019-08-09 16:19:27,2019-11-15 09:14:31,2019-11-15 09:14:31
https://github.com/OpenMined/PySyft/issues/2478,[],Encrypted Training on MNIST tutorial test model on training data itself,1,2019-08-09 01:52:16,2019-08-13 01:09:31,2019-08-12 11:06:06
https://github.com/OpenMined/PySyft/issues/2461,[],Fix import issues,1,2019-08-08 00:31:05,2019-12-09 03:30:26,2019-12-09 03:30:26
https://github.com/OpenMined/PySyft/issues/2456,"['bug ', 'status: stale :bread:']",Build gradients won't construct gradients correct if keywords arguments are present,1,2019-08-08 00:17:51,2020-05-25 00:07:44,2020-05-25 00:07:44
https://github.com/OpenMined/PySyft/issues/2447,[],Unexpected behavior with AutogradTensors in remote workers,1,2019-08-07 11:07:35,2019-08-23 08:45:37,2019-08-22 19:17:33
https://github.com/OpenMined/PySyft/issues/2442,[],Tensors remain in server memory if websocketclient connection closes abruptly  ,1,2019-08-05 08:03:25,2019-08-05 12:07:31,2019-08-05 12:07:31
https://github.com/OpenMined/PySyft/issues/2428,[],The WebSocketServer could be prone to a DoS attack,2,2019-08-01 19:24:51,2019-08-02 13:54:15,2019-08-02 13:54:15
https://github.com/OpenMined/PySyft/issues/2426,[],Local worker *me* not recognized by other workers when explicitly declared as crypto provider,4,2019-08-01 17:03:48,2019-08-02 17:31:13,2019-08-02 17:31:12
https://github.com/OpenMined/PySyft/issues/2396,[],Openmined `client` tutorial is broken and needs fixing,5,2019-07-25 17:33:09,2019-10-09 12:55:37,2019-10-09 12:55:37
https://github.com/OpenMined/PySyft/issues/2392,[],One-worker Bug,4,2019-07-25 09:49:47,2019-08-02 15:53:02,2019-08-02 15:53:02
https://github.com/OpenMined/PySyft/issues/2390,[],error in federated learning with websockets ,3,2019-07-24 21:46:30,2019-07-27 20:33:32,2019-07-27 20:33:32
https://github.com/OpenMined/PySyft/issues/2378,[],about error in websocket mnist example ,1,2019-07-22 00:20:07,2020-01-30 13:35:18,2019-07-22 01:49:39
https://github.com/OpenMined/PySyft/issues/2370,[],error in websockets-example-MNIST tutorials,3,2019-07-19 15:27:50,2019-07-24 21:03:38,2019-07-24 21:03:38
https://github.com/OpenMined/PySyft/issues/2365,[],"When sharing a model where bias equals true, not all parameters get shared",3,2019-07-17 19:19:58,2019-07-18 14:41:20,2019-07-18 14:41:20
https://github.com/OpenMined/PySyft/issues/2361,[],Gradient updates not generated in remote backpropagation with custom GRU/RNN,9,2019-07-17 06:58:11,2019-07-17 17:52:37,2019-07-17 17:22:49
https://github.com/OpenMined/PySyft/issues/2359,[],Error when call fix_precision() in PySyft/examples/tutorials/Part 10 - Federated Learning with Secure Aggregation.ipynb,3,2019-07-15 09:40:27,2019-08-04 03:39:29,2019-07-15 20:25:36
https://github.com/OpenMined/PySyft/issues/2352,"['bug ', 'priority: 2 - high :cold_sweat:']",Fix precision on pointers Error,1,2019-07-11 11:05:00,2020-02-21 17:13:23,2019-07-12 18:30:48
https://github.com/OpenMined/PySyft/issues/2341,"['bug ', 'status: stale :bread:']",SecureNN with n_workers >= 3,16,2019-07-08 10:22:26,2020-07-02 00:08:35,2020-07-02 00:08:35
https://github.com/OpenMined/PySyft/issues/2333,['bug '],Multiple workers with same id issues,2,2019-07-04 07:32:27,2019-07-09 19:48:18,2019-07-09 19:48:18
https://github.com/OpenMined/PySyft/issues/2332,[],classification error,1,2019-07-04 03:37:39,2019-07-04 16:08:25,2019-07-04 16:08:25
https://github.com/OpenMined/PySyft/issues/2313,"['bug ', 'status: stale :bread:']",Transform ToTensor() on BaseDataset automatically executes get(),2,2019-06-26 17:56:45,2020-05-25 00:08:28,2020-05-25 00:08:28
https://github.com/OpenMined/PySyft/issues/2310,[],Travis build error: setuptools>=41.0.0 is required by {'tensorboard'},3,2019-06-25 12:33:19,2019-06-25 19:24:43,2019-06-25 19:24:43
https://github.com/OpenMined/PySyft/issues/2282,[],Import syft on Azure databricks for secure model serving with Syft Keras,2,2019-06-14 08:41:41,2019-07-01 06:18:56,2019-06-24 21:52:45
https://github.com/OpenMined/PySyft/issues/2281,"['bug ', 'help wanted :wave:', 'status: stale :bread:']",All tests calling start_proc fail on windows,6,2019-06-13 15:24:31,2020-05-25 00:08:32,2020-05-25 00:08:32
https://github.com/OpenMined/PySyft/issues/2279,"['bug ', 'help wanted :wave:', 'good first issue :mortar_board:', 'testing ', 'status: stale :bread:']",3 Tests fail when local worker is verbose,7,2019-06-12 19:37:02,2020-05-25 00:08:33,2020-05-25 00:08:33
https://github.com/OpenMined/PySyft/issues/2275,[],Error in Introduction-to-TrainConfig tutorial,8,2019-06-12 15:25:59,2019-10-30 19:19:34,2019-06-12 18:14:14
https://github.com/OpenMined/PySyft/issues/2273,['bug '],AttributeError: 'int' object has no attribute 'is_wrapper',5,2019-06-12 08:20:14,2019-06-12 12:15:35,2019-06-12 12:15:35
https://github.com/OpenMined/PySyft/issues/2267,[],Bug in Federated Learning on MNIST using a CNN Example,3,2019-06-11 09:28:58,2019-06-11 11:37:56,2019-06-11 11:37:56
https://github.com/OpenMined/PySyft/issues/2265,"['bug ', 'status: stale :bread:']",AttributeError: 'Conv2D' object has no attribute '_batch_input_shape',4,2019-06-11 02:29:56,2020-05-25 00:08:35,2020-05-25 00:08:35
https://github.com/OpenMined/PySyft/issues/2259,[],pip install syft - ZSTD errors,21,2019-06-10 01:32:45,2020-03-26 23:18:27,2020-03-26 23:18:27
https://github.com/OpenMined/PySyft/issues/2258,[],websockets-example-MNIST ,11,2019-06-09 21:28:31,2020-01-05 12:57:11,2019-06-12 12:19:43
https://github.com/OpenMined/PySyft/issues/2255,['bug '],AttributeError: module 'tensorflow.python.keras.engine.base_layer_utils' has no attribute 'unique_layer_name',9,2019-06-08 05:39:32,2019-06-13 18:01:07,2019-06-13 18:01:07
https://github.com/OpenMined/PySyft/issues/2243,[],.federate() error in the MNIST dataset,8,2019-06-06 17:47:51,2019-06-10 21:43:46,2019-06-10 21:11:50
https://github.com/OpenMined/PySyft/issues/2234,[],AttributeError: 'FixedPrecisionTensor' object has no attribute 'attr',4,2019-06-05 06:52:43,2019-06-09 15:38:16,2019-06-09 15:38:16
https://github.com/OpenMined/PySyft/issues/2221,['bug '],"Could not find a version that satisfies the requirement torch>=1.0.1 (from syft) (from versions: 0.1.2, 0.1.2.p",5,2019-06-02 05:37:33,2019-08-28 13:13:48,2019-06-04 22:00:40
https://github.com/OpenMined/PySyft/issues/2218,['bug '],Federated Recurrent Neural Network Tutorial Issue with Predict Method (Using Two Raspberry Pi's),7,2019-06-01 02:52:43,2019-06-03 19:03:04,2019-06-03 19:03:04
https://github.com/OpenMined/PySyft/issues/2211,['bug '],Test share for keras does not work on macos in a virtual env,1,2019-05-31 13:25:56,2019-06-03 16:30:55,2019-06-03 16:30:55
https://github.com/OpenMined/PySyft/issues/2207,[],Model.copy() is not working properly,4,2019-05-31 12:30:01,2019-06-01 15:36:20,2019-06-01 15:36:19
https://github.com/OpenMined/PySyft/issues/2202,['bug '],Error: Tuple of tensors being returned from websockets ,5,2019-05-31 07:45:18,2019-06-04 17:10:33,2019-06-04 17:10:33
https://github.com/OpenMined/PySyft/issues/2198,[],Unable to run unit tests.,12,2019-05-31 01:11:08,2019-06-02 13:47:51,2019-06-02 12:11:08
https://github.com/OpenMined/PySyft/issues/2185,[],Cannot import syft,1,2019-05-29 20:57:50,2019-05-29 20:58:30,2019-05-29 20:58:29
https://github.com/OpenMined/PySyft/issues/2179,[],Error in Tutorial Part 4 Step 6,1,2019-05-29 14:49:59,2019-05-30 00:23:53,2019-05-30 00:23:32
https://github.com/OpenMined/PySyft/issues/2177,['bug '],Fix ambiguous_functions in hook_args,2,2019-05-29 10:47:52,2019-11-15 09:17:53,2019-11-15 09:17:53
https://github.com/OpenMined/PySyft/issues/2168,['bug '],Error: matmul operation with websocket workers,3,2019-05-24 20:25:25,2019-05-31 23:10:45,2019-05-31 23:10:44
https://github.com/OpenMined/PySyft/issues/2156,[],RuntimeError: set_storage is not allowed on Tensor created from .data or .detach(),1,2019-05-21 05:12:04,2019-06-04 22:00:09,2019-06-04 22:00:09
https://github.com/OpenMined/PySyft/issues/2135,[],Demo Part 2 Failed,1,2019-05-10 22:15:56,2019-05-11 00:22:45,2019-05-11 00:22:45
https://github.com/OpenMined/PySyft/issues/2132,['bug '],Batchnorm Layer incompatible,3,2019-05-09 08:48:17,2019-06-15 18:50:02,2019-06-15 18:50:02
https://github.com/OpenMined/PySyft/issues/2130,[],"python3 setup.py test  fails with ""test_plan_built_on_method Illegal instruction""",6,2019-05-08 21:54:23,2019-05-21 15:40:44,2019-05-21 15:40:44
https://github.com/OpenMined/PySyft/issues/2122,[],Backpropagation not producing gradients,5,2019-05-05 06:59:52,2019-05-08 20:19:47,2019-05-08 20:19:47
https://github.com/OpenMined/PySyft/issues/2083,"['bug ', 'status: stale :bread:']",Error Creating Tensor of Tensors,4,2019-04-20 11:56:45,2020-05-25 00:08:56,2020-05-25 00:08:56
https://github.com/OpenMined/PySyft/issues/2081,[],Problem at encrypted evaluation with remote workers,3,2019-04-18 17:05:08,2019-04-19 20:53:02,2019-04-19 20:53:02
https://github.com/OpenMined/PySyft/issues/2080,[],Net has no attribute 'share',6,2019-04-18 14:41:03,2019-04-23 12:58:54,2019-04-23 12:58:54
https://github.com/OpenMined/PySyft/issues/2079,[],Create interface for objects able to send and catch tensor operations,3,2019-04-18 13:25:36,2019-04-25 02:04:03,2019-04-25 02:04:03
https://github.com/OpenMined/PySyft/issues/2076,['bug '],Search remote data will cause the data being deleted,6,2019-04-17 11:40:04,2019-05-17 10:25:10,2019-05-09 17:57:36
https://github.com/OpenMined/PySyft/issues/2071,"['bug ', 'status: stale :bread:']",Federating datasets doesn't work with subsets,5,2019-04-15 08:59:34,2020-05-25 00:08:57,2020-05-25 00:08:57
https://github.com/OpenMined/PySyft/issues/2070,['bug '],Adam causes errors in training loop ,21,2019-04-15 08:53:42,2020-03-24 13:34:02,2020-03-24 13:34:02
https://github.com/OpenMined/PySyft/issues/2049,['bug '],Custom Neural Network in Federated Learning,4,2019-04-09 07:25:00,2019-06-15 18:55:12,2019-06-15 18:55:12
https://github.com/OpenMined/PySyft/issues/2047,[],Key error in hook_args when calling torch.randn(),3,2019-04-08 13:45:23,2019-04-08 15:36:19,2019-04-08 15:36:19
https://github.com/OpenMined/PySyft/issues/2036,[],Custom Federated Data Loader Tutorial ,3,2019-04-02 15:25:40,2019-05-02 06:03:48,2019-05-02 06:03:48
https://github.com/OpenMined/PySyft/issues/2011,[],Federated learning not working on multi-layer fully connected model,4,2019-03-25 23:17:22,2019-03-31 20:43:58,2019-03-31 20:43:57
https://github.com/OpenMined/PySyft/issues/2009,[],Configuration of the system,2,2019-03-25 11:25:55,2019-05-05 07:51:28,2019-05-05 07:51:28
https://github.com/OpenMined/PySyft/issues/1992,['bug '],Urgent: fail gracefully when initializing two VirtualWorker objects with the same id/name,3,2019-03-13 19:02:05,2019-03-29 14:09:43,2019-03-29 14:09:43
https://github.com/OpenMined/PySyft/issues/1981,[],bug in Federated learning on MNIST using CNN while loading federated dataset !,8,2019-03-08 07:47:39,2019-09-23 14:29:47,2019-09-23 14:29:47
https://github.com/OpenMined/PySyft/issues/1978,[], Bug in Federated Learning on MNIST using a CNN,2,2019-03-06 19:14:44,2019-03-09 13:51:19,2019-03-09 13:45:38
https://github.com/OpenMined/PySyft/issues/1975,"['bug ', 'help wanted :wave:']",Get .max() working on PointerTensor; multiple ptrs in response,3,2019-03-05 15:21:51,2019-03-12 15:17:46,2019-03-12 15:17:46
https://github.com/OpenMined/PySyft/issues/1945,[],Looking for a runnable demo,2,2019-02-25 07:33:38,2019-02-26 06:43:42,2019-02-26 06:43:42
https://github.com/OpenMined/PySyft/issues/1919,[],.get() operation failed,5,2019-02-19 07:30:21,2019-02-20 07:55:53,2019-02-20 07:55:53
https://github.com/OpenMined/PySyft/issues/1910,['bug '],Moving the result of an operation fails,2,2019-02-14 14:43:02,2019-05-05 03:49:04,2019-05-05 03:48:00
https://github.com/OpenMined/PySyft/issues/1909,"['bug ', 'status: stale :bread:']",Optimizer and momentum for remote tensors,4,2019-02-14 10:51:34,2020-05-25 00:09:17,2020-05-25 00:09:17
https://github.com/OpenMined/PySyft/issues/1906,[],Where should I hook? Choosing the right level.,2,2019-02-13 10:56:10,2019-03-28 08:11:21,2019-03-28 08:11:20
https://github.com/OpenMined/PySyft/issues/1905,"['bug ', 'help wanted :wave:']",OpenMined.org Demo Broken,11,2019-02-12 22:28:41,2019-08-01 17:32:43,2019-08-01 17:32:43
https://github.com/OpenMined/PySyft/issues/1893,"['bug ', 'good first issue :mortar_board:', 'priority: 2 - high :cold_sweat:']",Moving a module to cuda throws errors,12,2019-02-10 03:01:10,2019-10-28 09:24:08,2019-10-28 09:24:08
https://github.com/OpenMined/PySyft/issues/1884,[],Spelling mistake in the README,2,2019-02-07 15:24:05,2019-02-08 02:41:23,2019-02-08 02:35:00
https://github.com/OpenMined/PySyft/issues/1880,[],More Verbose Documentation for PureTorchTensorFoundError and RemoteTensorFoundError,2,2019-02-06 03:15:14,2019-02-08 22:10:43,2019-02-08 22:10:42
https://github.com/OpenMined/PySyft/issues/1850,[],AttributeError: 'Parameter' object has no attribute 'child'`,3,2019-02-02 10:44:48,2020-09-01 08:28:30,2019-02-02 10:45:48
https://github.com/OpenMined/PySyft/issues/1817,['bug '],Constructor of torch.Tensor is broken in the torch_1 branch,6,2019-01-14 22:23:09,2019-02-05 14:41:31,2019-02-05 14:41:31
https://github.com/OpenMined/PySyft/issues/1816,[],Issues about Tutorial Part-7,1,2019-01-14 02:27:04,2019-02-05 15:07:27,2019-02-05 15:07:27
https://github.com/OpenMined/PySyft/issues/1815,[],cannot import name '_set_worker_signal_handlers',1,2019-01-12 03:56:17,2019-01-16 10:00:07,2019-01-16 10:00:07
https://github.com/OpenMined/PySyft/issues/1813,[],Boston Housing server-client demo under /examples/torch,1,2019-01-10 02:12:37,2019-02-05 15:14:46,2019-02-05 15:14:46
https://github.com/OpenMined/PySyft/issues/1811,[],Worker Queueing of Async Commands,2,2019-01-08 15:56:33,2019-08-15 14:03:18,2019-08-15 14:03:18
https://github.com/OpenMined/PySyft/issues/1809,[],Make send operations async,2,2019-01-08 15:53:59,2019-08-15 14:02:52,2019-08-15 14:02:52
https://github.com/OpenMined/PySyft/issues/1786,[],Increase Test coverage to fail under 100,2,2018-12-21 16:17:13,2019-02-01 13:39:48,2019-02-01 13:39:48
https://github.com/OpenMined/PySyft/issues/1781,[],Out of memory during MNIST model training.,10,2018-12-21 01:20:27,2019-02-18 04:40:39,2019-02-13 16:59:27
https://github.com/OpenMined/PySyft/issues/1777,[],Wrong behavior in comparison operator,5,2018-12-15 08:35:37,2018-12-18 22:46:17,2018-12-18 22:46:17
https://github.com/OpenMined/PySyft/issues/1772,[],Ser / deser attributes id and owner of tensors,5,2018-12-11 19:03:34,2019-01-25 10:55:58,2019-01-25 10:55:58
https://github.com/OpenMined/PySyft/issues/1756,['bug '],Tests not Working ,2,2018-12-08 09:35:57,2018-12-31 10:00:51,2018-12-31 10:00:51
https://github.com/OpenMined/PySyft/issues/1738,['bug '],No local packages or working download links found for tensorflow error: Could not find suitable distribution for Requirement.parse('tensorflow'),2,2018-12-03 15:21:30,2019-02-05 15:10:24,2019-02-05 15:10:23
https://github.com/OpenMined/PySyft/issues/1733,[],SocketWorker with Data Tensors on remote machine problem,2,2018-11-28 13:20:18,2019-02-26 15:21:56,2019-02-26 15:21:55
https://github.com/OpenMined/PySyft/issues/1725,[],train() function in 'Intro to Federated Learning.ipynb' example code,2,2018-11-23 04:18:31,2018-11-28 05:12:52,2018-11-28 05:12:52
https://github.com/OpenMined/PySyft/issues/1705,[],Make tests pass,1,2018-11-18 06:36:31,2018-11-20 15:38:45,2018-11-20 15:38:45
https://github.com/OpenMined/PySyft/issues/1703,[],Get 100% test coverage,2,2018-11-17 11:18:08,2018-11-23 12:34:37,2018-11-23 12:34:37
https://github.com/OpenMined/PySyft/issues/1699,[],Add register_obj() to worker,4,2018-11-16 16:08:02,2019-01-09 21:50:27,2019-01-09 21:50:27
https://github.com/OpenMined/PySyft/issues/1690,[],Failing tests on Mac OS,1,2018-11-16 11:20:51,2018-12-24 08:32:55,2018-12-24 08:32:55
https://github.com/OpenMined/PySyft/issues/1689,[],Investigate if pickle for numpy arrays is secure,2,2018-11-15 20:12:17,2019-02-05 15:21:11,2019-02-05 15:21:10
https://github.com/OpenMined/PySyft/issues/1685,[],Fix travis ci build process,4,2018-11-15 16:03:31,2018-11-20 15:41:19,2018-11-20 15:41:19
https://github.com/OpenMined/PySyft/issues/1655,['bug '],Tensor missing on worker when model contains several convolution layers,4,2018-11-09 06:09:13,2019-02-05 19:25:40,2019-02-05 15:17:33
https://github.com/OpenMined/PySyft/issues/1647,[],Downloading datasets via torchvision is not working after hooking,1,2018-10-29 14:05:39,2018-12-06 19:36:48,2018-12-06 19:36:48
https://github.com/OpenMined/PySyft/issues/1645,[],Variable-Tensors are not completely removed from the receiver after get(),1,2018-10-29 08:22:53,2018-11-02 11:04:36,2018-11-02 11:04:36
https://github.com/OpenMined/PySyft/issues/1642,[],WebSocketWorker example code doesn't work,9,2018-10-23 21:27:08,2018-12-20 18:50:26,2018-12-20 18:50:26
https://github.com/OpenMined/PySyft/issues/1639,[],Unable to complete Docker build: No local packages or working download links found for tensorflow,2,2018-10-18 19:14:14,2019-02-05 15:16:25,2019-02-05 15:16:25
https://github.com/OpenMined/PySyft/issues/1592,[],URGENT: remove all % operators and replace with torch.fmod(),5,2018-10-04 21:35:47,2018-11-26 15:53:40,2018-11-26 15:53:40
https://github.com/OpenMined/PySyft/issues/1581,[],Mid-Chain Commands,2,2018-09-29 14:58:43,2019-02-05 15:07:27,2019-02-05 15:07:26
https://github.com/OpenMined/PySyft/issues/1562,[],Documentation link not found,2,2018-09-25 16:44:06,2018-09-25 17:37:59,2018-09-25 17:37:59
https://github.com/OpenMined/PySyft/issues/1557,[],"missing ""workers"" parameter when calling share on new spdz demo.ipynb",5,2018-09-24 17:45:26,2018-10-09 18:16:19,2018-10-09 18:15:58
https://github.com/OpenMined/PySyft/issues/1542,[],Tensors shouldn't store information about commands,3,2018-09-21 20:00:46,2019-02-05 15:17:02,2019-02-05 15:17:02
https://github.com/OpenMined/PySyft/issues/1526,['bug '],Matrix Multiplication Broken,3,2018-09-20 12:07:03,2018-09-20 12:32:48,2018-09-20 12:32:48
