url,label,title,comments,created_time,updated_time,closed_time
https://github.com/tensorflow/federated/issues/1811,['bug'],Minimal Stand-Alone Implementation of Federated Averaging doesnt work after the last commit,2,2021-09-13 13:41:28,2021-09-14 18:38:09,2021-09-14 18:38:09
https://github.com/tensorflow/federated/issues/1784,[],How to deal with disconnection issues.,3,2021-09-07 07:29:02,2021-09-08 17:18:17,2021-09-08 17:18:17
https://github.com/tensorflow/federated/issues/1739,['bug'],TensorFlow Federated (TFF) TypeError in tff.templates.IterativeProcess.next() when clients_per_round exceed 99,2,2021-08-23 10:46:06,2021-08-25 08:50:10,2021-08-25 08:50:09
https://github.com/tensorflow/federated/issues/1593,['bug'],Multiple processes cannot simultaneously read StackOverflow word counts,5,2021-07-09 22:29:18,2021-07-18 23:53:37,2021-07-18 23:53:37
https://github.com/tensorflow/federated/issues/1570,['bug'],"Got ""RuntimeError: Event loop is closed"" when change the optimizer from SGD to DPGradientDescentGaussianOptimizer in emnist_fedavg tensorflow federated",10,2021-07-08 02:04:12,2021-07-22 01:14:13,2021-07-22 01:14:13
https://github.com/tensorflow/federated/issues/1471,['bug'],How do I modify this Python code?,2,2021-06-15 19:42:12,2021-06-19 15:52:33,2021-06-18 16:30:19
https://github.com/tensorflow/federated/issues/1470,['bug'],How do I modify this Python code?,1,2021-06-15 19:41:56,2021-06-18 16:30:43,2021-06-18 16:30:43
https://github.com/tensorflow/federated/issues/1458,['bug'],How do I modify this code?,1,2021-06-10 05:17:44,2021-06-18 16:30:53,2021-06-18 16:30:53
https://github.com/tensorflow/federated/issues/1434,['bug'],Jax serialization of tff.types.StructType,3,2021-06-01 09:39:29,2021-06-03 10:04:11,2021-06-02 17:07:26
https://github.com/tensorflow/federated/issues/1381,['bug'],DPKerasSGDOptimizer throws AssertionError,3,2021-05-04 10:41:35,2021-07-06 05:20:47,2021-05-05 00:51:47
https://github.com/tensorflow/federated/issues/1358,['bug'],experimental_simulation_loop=True throws in multi-gpu computers,1,2021-04-24 08:51:47,2021-04-24 12:03:34,2021-04-24 12:03:34
https://github.com/tensorflow/federated/issues/1336,['bug'],Missing imports and inconsistent documentation for tff.simulation for tensorflow-federated-nightly,1,2021-04-20 07:12:40,2021-04-20 10:49:47,2021-04-20 10:49:47
https://github.com/tensorflow/federated/issues/1270,['bug'],TFF fails to load Stackoverflow dataset,1,2021-03-29 14:25:53,2021-03-29 14:48:43,2021-03-29 14:48:43
https://github.com/tensorflow/federated/issues/1265,['bug'],DataLossError upon loading dataset using tf.data.experimental.load,7,2021-03-24 19:25:15,2021-06-30 20:06:42,2021-06-30 20:06:42
